file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-buildpack-platform\src\main\java\org\springframework\boot\buildpack\platform\docker\type\ImageConfig.java,org.springframework.boot.buildpack.platform.docker.type.ImageConfig$Update,innerclass,5,5,0,5,4,1,0,7,0,0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,17,1,0,0,0,1,2,0,3,0,2,1,0,0,0,28,25,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\tracing\BravePropagationConfigurations.java,org.springframework.boot.actuate.autoconfigure.tracing.BravePropagationConfigurations$PropagationWithoutBaggage,innerclass,8,8,0,8,1,1,0,2,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,18,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\transaction\TransactionAutoConfigurationTests.java,org.springframework.boot.autoconfigure.transaction.TransactionAutoConfigurationTests$PlatformTransactionManagersConfiguration,innerclass,5,5,0,5,2,1,0,5,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\servlet\WebMvcAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfigurationTests$CustomExceptionHandler,innerclass,2,2,0,2,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-devtools\src\main\java\org\springframework\boot\devtools\restart\RestartListener.java,org.springframework.boot.devtools.restart.RestartListener,interface,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\context\properties\ConfigurationPropertiesReportEndpointTests.java,org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointTests$CustomSanitizingEndpointConfig,innerclass,4,4,0,4,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\servlet\WebMvcAutoConfiguration.java,org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$ResourceChainCustomizerConfiguration,innerclass,5,5,0,5,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\neo4j\Neo4jProperties.java,org.springframework.boot.autoconfigure.neo4j.Neo4jProperties,class,4,7,3,4,9,1,0,1,30,0.8333333,0.083333336,0.083333336,9,0,9,0,0,0,9,0,0,0,6,0,0,6,0,0,3,0,2,143,6,0,0,0,0,1,2,8,0,6,0,0,3,0,43,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\web\server\ManagementContextConfigurationImportSelectorTests.java,org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextConfigurationImportSelectorTests$EnableChildContext,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-buildpack-platform\src\main\java\org\springframework\boot\buildpack\platform\docker\ssl\PrivateKeyParser.java,org.springframework.boot.buildpack.platform.docker.ssl.PrivateKeyParser$DerElement$ValueType,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\TokenTests.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.TokenTests,class,5,6,1,5,11,1,0,22,55,0,0,0,11,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,63,2,0,0,0,0,28,1,23,6,24,0,0,0,5,41,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\context\MessageSourceAutoConfiguration.java,org.springframework.boot.autoconfigure.context.MessageSourceAutoConfiguration$ResourceBundleCondition,innerclass,11,11,0,11,8,2,0,19,3,0.6666667,NaN,NaN,3,0,1,2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,32,5,2,1,1,0,7,0,6,2,5,3,0,0,0,42,12,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\WebFluxAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.reactive.WebFluxAutoConfigurationTests$CustomArgumentResolvers,innerclass,3,3,0,3,2,1,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-devtools\src\test\java\org\springframework\boot\devtools\filewatch\FileSystemWatcherTests.java,org.springframework.boot.devtools.filewatch.FileSystemWatcherTests$TestSnapshotStateRepository,innerclass,1,1,0,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\LogbackMetricsAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfigurationTests$CustomLogbackMetricsConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnMissingBeanTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests$ParameterizedWithCustomConfig,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnResourceTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnResourceTests$BasicConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\mockito\DefinitionsParserTests.java,org.springframework.boot.test.mock.mockito.DefinitionsParserTests$SpyBeanMissingClassToMock,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\orm\jpa\AbstractJpaAutoConfigurationTests.java,org.springframework.boot.autoconfigure.orm.jpa.AbstractJpaAutoConfigurationTests,class,42,46,4,42,24,5,1,36,10,0.5208334,0.5256917,0.9130435,24,0,0,1,3,20,23,0,0,0,2,0,0,2,0,0,2,0,0,258,3,0,0,0,0,31,1,18,1,38,1,0,14,22,101,1024,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\tracing\BravePropagationConfigurations.java,org.springframework.boot.actuate.autoconfigure.tracing.BravePropagationConfigurations$NoPropagation,innerclass,5,5,0,5,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\SpringBootTestWithClassesIntegrationTests.java,org.springframework.boot.test.context.SpringBootTestWithClassesIntegrationTests$Config,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\documentation\AbstractEndpointDocumentationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.AbstractEndpointDocumentationTests$BaseDocumentationConfiguration$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,1,0,0,1,11,-1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\security\servlet\AbstractEndpointRequestIntegrationTests.java,org.springframework.boot.actuate.autoconfigure.security.servlet.AbstractEndpointRequestIntegrationTests$SecurityConfiguration,innerclass,6,6,0,6,2,1,0,15,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,4,0,0,0,1,1,0,0,1,22,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jms\activemq\ActiveMQConnectionDetails.java,org.springframework.boot.autoconfigure.jms.activemq.ActiveMQConnectionDetails,interface,1,8,7,1,3,1,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\wavefront\WavefrontMetricsExportAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.wavefront.WavefrontMetricsExportAutoConfigurationTests$CustomSenderConfiguration,innerclass,5,5,0,5,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\embedded\JettyWebServerFactoryCustomizer.java,org.springframework.boot.autoconfigure.web.embedded.JettyWebServerFactoryCustomizer$Anonymous1,anonymous,4,4,0,4,7,1,0,4,3,0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,-1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\dynatrace\DynatraceMetricsExportAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace.DynatraceMetricsExportAutoConfiguration,class,17,17,0,17,3,1,0,6,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,28,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\quartz\QuartzEndpointWebExtension.java,org.springframework.boot.actuate.quartz.QuartzEndpointWebExtension$ResponseSupplier,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\pulsar\PulsarProperties.java,org.springframework.boot.autoconfigure.pulsar.PulsarProperties$Transaction,innerclass,0,0,0,0,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,9,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\AntoraAsciidocAttributes.java,org.springframework.boot.build.antora.AntoraAsciidocAttributes,class,6,8,2,6,21,1,0,45,57,0.76530606,0.33333334,0.33333334,14,0,2,11,0,1,3,0,0,0,7,1,0,7,0,0,7,0,10,120,5,0,4,1,3,47,4,26,12,24,1,1,0,4,85,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jdbc\JdbcProperties.java,org.springframework.boot.autoconfigure.jdbc.JdbcProperties$Template,innerclass,1,1,0,1,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,2,5,0,3,0,0,0,0,45,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\main\java\org\springframework\boot\test\autoconfigure\json\JsonTestersAutoConfiguration.java,org.springframework.boot.test.autoconfigure.json.JsonTestersAutoConfiguration$GsonJsonTestersConfiguration$GsonTesterRuntimeHints,innerclass,2,2,0,2,1,2,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\reactive\WebFluxEndpointManagementContextConfiguration.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.reactive.WebFluxEndpointManagementContextConfiguration$ServerCodecConfigurerEndpointObjectMapperBeanPostProcessor,innerclass,11,11,0,11,8,1,0,9,4,0.625,0,0,4,0,1,2,0,1,2,0,0,0,2,1,0,2,0,0,2,0,2,29,1,1,0,0,1,2,0,3,0,5,2,0,0,2,49,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\dockerTest\java\org\springframework\boot\test\autoconfigure\data\cassandra\ExampleService.java,org.springframework.boot.test.autoconfigure.data.cassandra.ExampleService,class,3,4,1,3,2,1,0,2,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\session\SessionAutoConfigurationTests.java,org.springframework.boot.autoconfigure.session.SessionAutoConfigurationTests$SpringSessionRememberMeServicesConfiguration,innerclass,5,5,0,5,1,2,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\scheduling\ScheduledTasksEndpointAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksEndpointAutoConfigurationTests,class,6,6,0,6,4,2,0,9,0,0,1,1,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,0,1,25,0,0,0,0,0,3,0,1,0,5,0,0,2,4,28,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\endpoint\EndpointFilter.java,org.springframework.boot.actuate.endpoint.EndpointFilter,interface,2,8,6,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\version\CalendarVersionDependencyVersion.java,org.springframework.boot.build.bom.bomr.version.CalendarVersionDependencyVersion,class,5,10,5,5,6,3,0,5,3,0.6666667,0,0,3,1,0,0,2,1,3,0,0,0,1,1,0,1,0,0,1,0,1,19,3,0,1,0,0,1,0,2,0,2,1,0,0,0,43,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\ReactiveWebServerFactoryAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.reactive.ReactiveWebServerFactoryAutoConfigurationTests$TooManyHttpHandlers,innerclass,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\websocket\servlet\WebSocketMessagingAutoConfigurationTests.java,org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfigurationTests,class,29,30,1,29,15,1,0,36,45,0.72727275,0.071428575,0.10714286,11,0,0,3,0,8,8,0,0,0,2,0,0,2,0,0,1,0,4,147,3,1,1,0,0,12,2,27,0,27,2,1,3,0,103,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\test\java\org\springframework\boot\test\autoconfigure\OverrideAutoConfigurationContextCustomizerFactoryTests.java,org.springframework.boot.test.autoconfigure.OverrideAutoConfigurationContextCustomizerFactoryTests$WithAnnotationEnabledFalse,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\batch\BatchAutoConfigurationTests.java,org.springframework.boot.autoconfigure.batch.BatchAutoConfigurationTests$NamedJobJobRegistryBeanPostProcessor$Anonymous2$Anonymous3,anonymous,2,2,0,2,3,1,0,2,3,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnPropertyTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests$ValueAttribute,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\context\properties\ConfigurationPropertiesReportEndpointSerializationTests.java,org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointSerializationTests$CycleConfig,innerclass,6,6,0,6,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\endpoint\web\annotation\WebEndpointDiscovererTests.java,org.springframework.boot.actuate.endpoint.web.annotation.WebEndpointDiscovererTests$ClashingOperationsEndpointConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jackson\JacksonProperties.java,org.springframework.boot.autoconfigure.jackson.JacksonProperties$Datatype,innerclass,2,2,0,2,2,1,0,0,1,0.5,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\condition\ConditionalOnAvailableEndpointTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.condition.ConditionalOnAvailableEndpointTests,class,9,9,0,9,21,1,0,12,0,0,1,1,21,0,0,0,0,21,21,0,0,0,1,0,0,1,0,0,1,0,0,129,0,0,0,0,0,118,0,1,1,22,1,0,13,21,64,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\security\reactive\ReactiveSecurityAutoConfigurationTests.java,org.springframework.boot.autoconfigure.security.reactive.ReactiveSecurityAutoConfigurationTests$WebFilterChainProxyConfiguration,innerclass,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\opentelemetry\OpenTelemetryPropertiesTests.java,org.springframework.boot.actuate.autoconfigure.opentelemetry.OpenTelemetryPropertiesTests$TestConfiguration,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\howto\deployment\cloud\cloudfoundry\bindingtoservices\MyBean.java,org.springframework.boot.docs.howto.deployment.cloud.cloudfoundry.bindingtoservices.MyBean,class,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,8,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\test\java\org\springframework\boot\test\autoconfigure\web\servlet\SpringBootMockMvcBuilderCustomizerTests.java,org.springframework.boot.test.autoconfigure.web.servlet.SpringBootMockMvcBuilderCustomizerTests$OtherTestFilter,innerclass,5,5,0,5,3,1,0,6,3,0.6666667,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,12,0,0,0,0,0,0,0,2,0,3,0,0,0,1,16,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\data\elasticsearch\ElasticsearchRepositoriesRegistrar.java,org.springframework.boot.autoconfigure.data.elasticsearch.ElasticsearchRepositoriesRegistrar$EnableElasticsearchRepositoriesConfiguration,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\security\servlet\StaticResourceRequest.java,org.springframework.boot.autoconfigure.security.servlet.StaticResourceRequest,class,4,7,3,4,4,2,0,4,6,1,0,0,4,0,3,1,0,0,3,0,0,0,1,1,0,0,0,1,1,0,2,47,3,0,0,0,0,1,0,1,0,1,0,0,1,0,55,17,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\hateoas\HypermediaAutoConfigurationTests.java,org.springframework.boot.autoconfigure.hateoas.HypermediaAutoConfigurationTests$BaseConfig,innerclass,5,5,0,5,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\test\java\org\springframework\boot\test\autoconfigure\filter\TypeExcludeFiltersContextCustomizerFactoryTests.java,org.springframework.boot.test.autoconfigure.filter.TypeExcludeFiltersContextCustomizerFactoryTests$WithSameExcludeFilters,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
